Rep,Oxygen,Treatment
4689,5.519808,Reef
4690,5.45424,Reef
4691,5.436128,Reef
4692,5.423456,Reef
4693,5.445952,Reef
4694,5.421312,Reef
4695,5.449376,Reef
4696,5.501216,Reef
4697,5.43008,Reef
4698,5.474944,Reef
4699,5.453344,Reef
4700,5.533248,Reef
4701,5.535328,Reef
4702,5.467456,Reef
4703,5.508192,Reef
4704,5.434208,Reef
4705,5.408032,Reef
4706,5.434592,Reef
4707,5.438016,Reef
4708,5.415968,Reef
4709,5.474912,Reef
4710,5.455296,Reef
4711,5.386176,Reef
4712,5.349696,Reef
4713,5.356352,Reef
4714,5.387488,Reef
4715,5.384992,Reef
4716,5.393984,Reef
4717,5.3832,Reef
4718,5.378464,Reef
4719,5.30336,Reef
4720,5.296928,Reef
4721,5.301152,Reef
4722,5.419712,Reef
4723,5.337888,Reef
4724,5.312064,Reef
4725,5.355264,Reef
4726,5.332064,Reef
4727,5.2992,Reef
4728,5.372192,Reef
4729,5.406176,Reef
4730,5.372416,Reef
4731,5.390912,Reef
4732,5.34928,Reef
4733,5.355168,Reef
4734,5.327808,Reef
4735,5.3536,Reef
4736,5.35712,Reef
4737,5.339264,Reef
4738,5.323072,Reef
4739,5.328096,Reef
4740,5.331488,Reef
4741,5.383072,Reef
4742,5.361376,Reef
4743,5.319552,Reef
4744,5.296928,Reef
4745,5.360096,Reef
4746,5.34032,Reef
4747,5.23504,Reef
4748,5.24688,Reef
4749,5.308768,Reef
4750,5.253312,Reef
4751,5.2616,Reef
4752,5.236064,Reef
4753,5.226016,Reef
4754,5.275136,Reef
4755,5.303328,Reef
4756,5.26288,Reef
4757,5.32624,Reef
4758,5.210336,Reef
4759,5.221152,Reef
4760,5.22688,Reef
4761,5.274976,Reef
4762,5.342048,Reef
4763,5.423424,Reef
4764,5.267648,Reef
4765,5.264512,Reef
4766,5.262208,Reef
4767,5.24352,Reef
4768,5.23264,Reef
4769,5.217152,Reef
4770,5.231648,Reef
4771,5.265184,Reef
4772,5.256352,Reef
4773,5.261344,Reef
4774,5.232192,Reef
4775,5.27952,Reef
4776,5.303296,Reef
4777,5.267776,Reef
4778,5.18176,Reef
4779,5.212064,Reef
4780,5.20128,Reef
4781,5.203872,Reef
4782,5.199488,Reef
4783,5.207072,Reef
4784,5.186592,Reef
4785,5.187552,Reef
4786,5.341696,Reef
4787,5.353248,Reef
4788,5.340576,Reef
4789,5.28976,Reef
4790,5.154304,Reef
4791,5.134784,Reef
4792,5.103776,Reef
4793,5.083648,Reef
4794,5.184064,Reef
4795,5.295968,Reef
4796,5.448768,Reef
4797,5.437952,Reef
4798,5.508672,Reef
4799,5.371616,Reef
4800,5.25328,Reef
4801,5.244608,Reef
4802,5.16144,Reef
4803,5.22816,Reef
4804,5.197728,Reef
4805,5.210656,Reef
4806,5.191904,Reef
4807,5.18896,Reef
4808,5.200992,Reef
4809,5.16688,Reef
4810,5.152928,Reef
4811,5.147776,Reef
4812,5.126144,Reef
4813,5.121664,Reef
4814,5.10544,Reef
4815,5.107424,Reef
4816,5.131328,Reef
4817,5.055808,Reef
4818,5.159104,Reef
4819,5.302176,Reef
4820,5.04592,Reef
4821,5.101376,Reef
4822,5.147296,Reef
4823,5.397216,Reef
4824,5.428608,Reef
4825,5.418048,Reef
4826,5.34384,Reef
4827,5.310944,Reef
4828,5.36256,Reef
4829,5.403296,Reef
4830,5.408864,Reef
4831,5.449344,Reef
4832,5.458528,Reef
4833,5.41824,Reef
4834,5.439072,Reef
4835,5.383232,Reef
4836,5.533376,Reef
4837,5.464288,Reef
4838,5.415584,Reef
4839,5.45776,Reef
4840,5.484864,Reef
4841,5.702784,Reef
4842,5.784032,Reef
4843,5.75264,Reef
4844,5.7872,Reef
4845,5.752704,Reef
4846,5.494144,Reef
4847,5.752416,Reef
4848,5.891904,Reef
4849,5.918688,Reef
4850,5.678112,Reef
4851,5.638688,Reef
4852,5.897216,Reef
4853,6.01136,Reef
4854,5.969888,Reef
4855,6.120768,Reef
4856,6.124416,Reef
4857,6.09296,Reef
4858,6.144672,Reef
4859,6.259712,Reef
4860,6.244128,Reef
4861,6.262048,Reef
4862,6.313536,Reef
4863,6.36096,Reef
4864,6.341088,Reef
4865,6.375392,Reef
4866,6.443808,Reef
4867,6.467168,Reef
4868,6.477472,Reef
4869,6.51824,Reef
4870,6.460512,Reef
4871,6.40928,Reef
4872,6.437024,Reef
4873,6.490272,Reef
4874,6.566336,Reef
4875,6.644,Reef
4876,6.531392,Reef
4877,6.674304,Reef
4878,6.656928,Reef
4879,6.628512,Reef
4880,6.716992,Reef
4881,6.6096,Reef
4882,6.769088,Reef
4883,6.765024,Reef
4884,6.781312,Reef
4885,6.732512,Reef
4886,6.933184,Reef
4887,6.824,Reef
4888,6.774592,Reef
4889,6.856832,Reef
4890,6.812224,Reef
4891,6.797984,Reef
4892,6.938592,Reef
4893,6.874208,Reef
4894,6.937152,Reef
4895,6.8736,Reef
4896,6.912032,Reef
4897,6.923904,Reef
4898,6.898816,Reef
4899,7.001632,Reef
4900,6.998304,Reef
4901,7.05888,Reef
4902,7.035264,Reef
4903,7.095392,Reef
4904,7.087744,Reef
4905,7.042528,Reef
4906,7.039712,Reef
4907,7.058944,Reef
4908,7.051808,Reef
4909,7.096352,Reef
4910,7.20992,Reef
4911,7.179936,Reef
4912,7.165312,Reef
4913,7.149728,Reef
4914,7.170176,Reef
4915,7.146112,Reef
4916,7.120192,Reef
4917,7.235808,Reef
4918,7.210752,Reef
4919,7.228704,Reef
4920,7.28608,Reef
4921,7.17488,Reef
4922,7.22304,Reef
4923,7.223616,Reef
4924,7.248704,Reef
4925,7.332064,Reef
4926,7.339008,Reef
4927,7.399712,Reef
4928,7.292064,Reef
4929,7.229664,Reef
4930,7.284736,Reef
4931,7.305664,Reef
4932,7.31376,Reef
4933,7.403584,Reef
4934,7.350656,Reef
4935,7.375136,Reef
4936,7.422144,Reef
4937,7.402976,Reef
4938,7.366048,Reef
4939,7.396384,Reef
4940,7.318432,Reef
4941,7.360704,Reef
4942,7.453056,Reef
4943,7.466784,Reef
4944,7.419712,Reef
4945,7.454272,Reef
4946,7.466336,Reef
4947,7.439648,Reef
4948,7.409824,Reef
4949,7.425984,Reef
4950,7.385504,Reef
4951,7.414752,Reef
4952,7.455456,Reef
4953,7.391168,Reef
4954,7.537536,Reef
4955,7.438304,Reef
4956,7.450016,Reef
4957,7.466176,Reef
4958,7.484448,Reef
4959,7.42928,Reef
4960,7.482624,Reef
4961,7.466464,Reef
4962,7.474304,Reef
4963,7.452416,Reef
4964,7.487904,Reef
4965,7.480192,Reef
4966,7.414272,Reef
4967,7.439488,Reef
4968,7.466592,Reef
4969,7.538432,Reef
4970,7.445056,Reef
4971,7.472032,Reef
4972,7.470368,Reef
4973,7.541824,Reef
4974,7.441152,Reef
4975,7.533568,Reef
4976,7.457568,Reef
4977,7.54304,Reef
4978,7.556032,Reef
4979,7.548384,Reef
4980,7.544256,Reef
4981,7.480352,Reef
4982,7.616576,Reef
4983,7.596032,Reef
4984,7.576768,Reef
4985,7.58,Reef
4986,7.604192,Reef
4987,7.571232,Reef
4988,7.625088,Reef
4989,7.720864,Reef
4990,7.574432,Reef
4991,7.607904,Reef
4992,7.559392,Reef
4993,7.52208,Reef
4994,7.584448,Reef
4995,7.649792,Reef
4996,7.62816,Reef
4997,7.597536,Reef
4998,7.653824,Reef
4999,7.78848,Reef
5000,7.680672,Reef
5001,7.774976,Reef
5002,7.862528,Reef
5003,7.848672,Reef
5004,7.76672,Reef
5005,7.712352,Reef
5006,7.88528,Reef
5007,7.872992,Reef
5008,7.883168,Reef
5009,7.923904,Reef
5010,7.862016,Reef
5011,7.889504,Reef
5012,7.92848,Reef
5013,7.978848,Reef
5014,7.942336,Reef
5015,7.943008,Reef
5016,7.943808,Reef
5017,7.97952,Reef
5018,7.964096,Reef
5019,7.935968,Reef
5020,8.12608,Reef
5021,7.953472,Reef
5022,8.068864,Reef
5023,8.073024,Reef
5024,8.039424,Reef
5025,7.99168,Reef
5026,8.0592,Reef
5027,7.9968,Reef
5028,8.183328,Reef
5029,8.01808,Reef
5030,8.06304,Reef
5031,8.030848,Reef
5032,7.835744,Reef
5033,7.777824,Reef
5034,7.788992,Reef
5035,7.878592,Reef
5036,7.778656,Reef
5037,7.58752,Reef
5038,7.630208,Reef
5039,7.72976,Reef
5040,7.615136,Reef
5041,7.722944,Reef
5042,7.781504,Reef
5043,7.852672,Reef
5044,7.675584,Reef
5045,7.630112,Reef
5046,7.697344,Reef
5047,7.721376,Reef
5048,7.882816,Reef
5049,7.879104,Reef
5050,7.867296,Reef
5051,7.831616,Reef
5052,7.780832,Reef
5053,7.87392,Reef
5054,7.937344,Reef
5055,7.958752,Reef
5056,7.948608,Reef
5057,8.00704,Reef
5058,8.008352,Reef
5059,7.982656,Reef
5060,7.95136,Reef
5061,7.945792,Reef
5062,7.952992,Reef
5063,8.019232,Reef
5064,8.065024,Reef
5065,8.053376,Reef
5066,8.21648,Reef
5067,8.302848,Reef
5068,8.17808,Reef
5069,7.99696,Reef
5070,8.052384,Reef
5071,8.027328,Reef
5072,8.147648,Reef
5073,8.116512,Reef
5074,8.124736,Reef
5075,8.109632,Reef
5076,8.214464,Reef
5077,8.139552,Reef
5078,8.394624,Reef
5079,8.190496,Reef
5080,8.113504,Reef
5081,8.127616,Reef
5082,8.166592,Reef
5083,8.157472,Reef
5084,8.076512,Reef
5085,8.11552,Reef
5086,8.170144,Reef
5087,8.161856,Reef
5088,8.176064,Reef
5089,7.979328,Reef
5090,8.075872,Reef
5091,8.12192,Reef
5092,8.187456,Reef
5093,8.112,Reef
5094,8.275328,Reef
5095,8.15696,Reef
5096,8.17712,Reef
5097,8.328064,Reef
5098,8.249568,Reef
5099,8.248544,Reef
5100,8.302272,Reef
5101,8.171872,Reef
5102,8.388256,Reef
5103,8.29088,Reef
5104,8.267808,Reef
5105,8.43328,Reef
5106,8.349312,Reef
5107,8.309216,Reef
5108,8.208064,Reef
5109,8.467616,Reef
5110,8.48272,Reef
5111,8.452576,Reef
5112,8.200576,Reef
5113,8.2496,Reef
5114,8.540224,Reef
5115,8.415168,Reef
5116,8.353888,Reef
5117,8.257696,Reef
5118,8.516448,Reef
5119,8.576032,Reef
5120,8.368736,Reef
5121,8.604256,Reef
5122,8.431232,Reef
5123,8.396416,Reef
5124,8.443424,Reef
5125,8.407808,Reef
5126,8.405024,Reef
5127,8.603552,Reef
5128,8.621152,Reef
5129,8.466464,Reef
5130,8.401152,Reef
5131,8.538688,Reef
5132,8.650464,Reef
5133,8.575744,Reef
5134,8.418944,Reef
5135,8.795552,Reef
5136,8.68944,Reef
5137,8.946496,Reef
5138,8.668192,Reef
5139,8.69696,Reef
5140,8.666144,Reef
5141,8.571264,Reef
5142,8.67168,Reef
5143,8.756352,Reef
5144,8.793504,Reef
5145,8.639328,Reef
5146,8.737472,Reef
5147,8.857536,Reef
5148,8.672192,Reef
5149,8.694912,Reef
5150,8.560992,Reef
5151,8.697856,Reef
5152,8.574112,Reef
5153,8.62624,Reef
5154,8.590336,Reef
5155,8.560768,Reef
5156,8.717696,Reef
5157,9.0096,Reef
5158,8.7408,Reef
5159,8.591104,Reef
5160,8.681536,Reef
5161,8.5608,Reef
5162,8.655424,Reef
5163,8.69184,Reef
5164,8.497792,Reef
5165,8.59168,Reef
5166,8.702336,Reef
5167,8.782976,Reef
5168,8.951168,Reef
5169,8.89024,Reef
5170,9.027488,Reef
5171,9.03888,Reef
5172,8.76368,Reef
5173,9.054368,Reef
5174,8.75184,Reef
5175,8.87328,Reef
5176,8.757984,Reef
5177,8.697312,Reef
5178,8.87376,Reef
5179,8.79184,Reef
5180,8.819104,Reef
5181,8.95744,Reef
5182,8.774432,Reef
5183,8.82928,Reef
5184,8.934432,Reef
5185,9.070272,Reef
5186,8.776096,Reef
5187,8.964768,Reef
5188,9.067552,Reef
5189,9.166624,Reef
5190,9.126208,Reef
5191,8.919072,Reef
5192,8.786368,Reef
5193,8.553088,Reef
5194,8.613952,Reef
5195,8.649088,Reef
5196,8.62576,Reef
5197,8.686752,Reef
5198,8.849408,Reef
5199,8.833824,Reef
5200,8.793632,Reef
5201,8.781344,Reef
5202,8.918176,Reef
5203,8.99952,Reef
5204,8.866528,Reef
5205,8.597664,Reef
5206,8.984928,Reef
5207,9.020832,Reef
5208,8.84096,Reef
5209,9.051168,Reef
5210,8.944608,Reef
5211,8.87424,Reef
5212,9.109888,Reef
5213,8.85376,Reef
5214,8.724096,Reef
5215,9.029152,Reef
5216,8.8368,Reef
5217,8.731104,Reef
5218,8.71728,Reef
5219,8.887296,Reef
5220,8.643424,Reef
5221,8.6752,Reef
5222,8.822208,Reef
5223,8.663488,Reef
5224,8.770528,Reef
5225,8.88816,Reef
5226,8.793216,Reef
5227,8.52544,Reef
5228,8.65744,Reef
5229,8.799936,Reef
5230,9.18944,Reef
5231,8.595264,Reef
5232,8.669504,Reef
5233,8.615392,Reef
5234,8.64704,Reef
5235,8.321696,Reef
5236,8.347072,Reef
5237,8.613728,Reef
5238,8.244096,Reef
5239,8.452096,Reef
5240,8.376224,Reef
5241,8.391808,Reef
5242,8.403392,Reef
5243,8.392864,Reef
5244,8.443936,Reef
5245,8.460576,Reef
5246,8.448192,Reef
5247,8.351264,Reef
5248,8.390432,Reef
5249,8.681952,Reef
5250,8.731776,Reef
5251,8.621376,Reef
5252,8.758624,Reef
5253,8.695136,Reef
5254,8.920928,Reef
5255,8.581728,Reef
5256,8.679744,Reef
5257,9.251104,Reef
5258,9.083328,Reef
5259,9.068352,Reef
5260,8.717984,Reef
5261,8.890848,Reef
5262,8.709536,Reef
5263,8.763104,Reef
5264,8.578496,Reef
5265,9.089344,Reef
5266,9.084704,Reef
5267,8.861664,Reef
5268,8.734464,Reef
5269,9.093504,Reef
5270,8.905856,Reef
5271,8.901504,Reef
5272,8.832768,Reef
5273,9.067296,Reef
5274,8.936288,Reef
5275,8.91312,Reef
5276,9.103936,Reef
5277,8.757664,Reef
5278,9.143456,Reef
5279,8.819168,Reef
5280,8.848608,Reef
5281,8.916928,Reef
5282,9.026208,Reef
5283,8.910528,Reef
5284,8.99984,Reef
5285,9.267776,Reef
5286,8.93696,Reef
5287,9.143712,Reef
5288,9.137664,Reef
5289,8.847904,Reef
5290,9.220064,Reef
5291,9.185856,Reef
5292,9.08048,Reef
5293,9.295296,Reef
5294,9.090432,Reef
5295,9.334464,Reef
5296,9.066944,Reef
5297,9.165408,Reef
5298,9.18512,Reef
5299,9.8032,Reef
5300,9.658016,Reef
5301,9.565216,Reef
5302,9.338016,Reef
5303,9.0328,Reef
5304,9.368128,Reef
5305,9.14848,Reef
5306,9.316896,Reef
5307,9.490016,Reef
5308,9.32656,Reef
5309,9.393088,Reef
5310,9.284832,Reef
5311,9.372,Reef
5312,9.414464,Reef
5313,9.011584,Reef
5314,8.710784,Reef
5315,8.892352,Reef
5316,8.980448,Reef
5317,9.064096,Reef
5318,9.366432,Reef
5319,9.05888,Reef
5320,9.004256,Reef
5321,9.052064,Reef
5322,8.742144,Reef
5323,9.00576,Reef
5324,9.010784,Reef
5325,9.02016,Reef
5326,8.863808,Reef
5327,8.999264,Reef
5328,8.861536,Reef
5329,8.74656,Reef
5330,9.129088,Reef
5331,9.017472,Reef
5332,8.95152,Reef
5333,8.931328,Reef
5334,8.803776,Reef
5335,8.723424,Reef
5336,8.711808,Reef
5337,9.1896,Reef
5338,8.802656,Reef
5339,8.977504,Reef
5340,9.057792,Reef
5341,8.974464,Reef
5342,9.033824,Reef
5343,8.94576,Reef
5344,8.801152,Reef
5345,8.623424,Reef
5346,8.967872,Reef
5347,9.088608,Reef
5348,9.093088,Reef
5349,8.82128,Reef
5350,8.75648,Reef
5351,9.02064,Reef
5352,8.836832,Reef
5353,9.051744,Reef
5354,8.547904,Reef
5355,9.119008,Reef
5356,9.088928,Reef
5357,9.078464,Reef
5358,8.95824,Reef
5359,9.164064,Reef
5360,8.695008,Reef
5361,8.735904,Reef
5362,8.756064,Reef
5363,8.875328,Reef
5364,8.64816,Reef
5365,8.753472,Reef
5366,8.604,Reef
5367,8.8104,Reef
5368,8.80256,Reef
5369,8.80576,Reef
5370,9.105952,Reef
5371,8.903552,Reef
5372,8.799424,Reef
5373,8.616896,Reef
5374,9.317792,Reef
5375,9.280704,Reef
5376,8.88368,Reef
5377,9.268704,Reef
5378,9.23808,Reef
5379,9.346432,Reef
5380,8.97344,Reef
5381,9.30416,Reef
5382,9.289568,Reef
5383,9.595104,Reef
5384,8.803552,Reef
5385,9.519264,Reef
5386,9.453984,Reef
5387,9.30336,Reef
5388,9.2216,Reef
5389,8.974432,Reef
5390,9.084544,Reef
5391,9.226368,Reef
5392,8.737408,Reef
5393,8.92784,Reef
5394,8.785632,Reef
5395,8.93792,Reef
5396,9.13936,Reef
5397,9.208096,Reef
5398,9.251392,Reef
5399,9.09248,Reef
5400,8.65456,Reef
5401,9.172768,Reef
5402,9.432672,Reef
5403,9.1856,Reef
5404,8.954272,Reef
5405,9.15568,Reef
5406,8.587168,Reef
5407,8.565696,Reef
5408,8.698304,Reef
5409,9.015424,Reef
5410,9.023328,Reef
5411,8.710464,Reef
5412,8.760544,Reef
5413,8.924384,Reef
5414,9.136,Reef
5415,9.10496,Reef
5416,9.102432,Reef
5417,9.092448,Reef
5418,8.809312,Reef
5419,9.284896,Reef
5420,9.151136,Reef
5421,9.478176,Reef
5422,8.687872,Reef
5423,8.824288,Reef
5424,8.924032,Reef
5425,8.962368,Reef
5426,8.907552,Reef
5427,8.548448,Reef
5428,8.409792,Reef
5429,9.023552,Reef
5430,8.848672,Reef
5431,9.09856,Reef
5432,8.682016,Reef
5433,8.940032,Reef
5434,9.52896,Reef
5435,9.217664,Reef
5436,8.910592,Reef
5437,9.423584,Reef
5438,9.795488,Reef
5439,9.3728,Reef
5440,9.24832,Reef
5441,9.018432,Reef
5442,9.162624,Reef
5443,9.171104,Reef
5444,9.112288,Reef
5445,10.049728,Reef
5446,9.692832,Reef
5447,9.15856,Reef
5448,9.156032,Reef
5449,9.489248,Reef
5450,9.4632,Reef
5451,9.002336,Reef
5452,9.104384,Reef
5453,9.184384,Reef
5454,9.94704,Reef
5455,8.895168,Reef
5456,9.554848,Reef
5457,9.518656,Reef
5458,9.4056,Reef
5459,9.713696,Reef
5460,9.483136,Reef
5461,9.48848,Reef
5462,9.818464,Reef
5463,9.386272,Reef
5464,9.705472,Reef
5465,9.26176,Reef
5466,9.64672,Reef
5467,10.01824,Reef
5468,9.560832,Reef
5469,9.490208,Reef
5470,9.515552,Reef
5471,9.274368,Reef
5472,9.159424,Reef
5473,9.811264,Reef
5474,9.373376,Reef
5475,9.694272,Reef
5476,9.44528,Reef
5477,9.303072,Reef
5478,9.76368,Reef
5479,9.377056,Reef
5480,9.573952,Reef
5481,9.348736,Reef
5482,9.539456,Reef
5483,9.223456,Reef
5484,9.59632,Reef
5485,9.231392,Reef
5486,10.2968,Reef
5487,9.175872,Reef
5488,9.278272,Reef
5489,9.812704,Reef
5490,9.555296,Reef
5491,9.835328,Reef
5492,9.92592,Reef
5493,10.082592,Reef
5494,10.020288,Reef
5495,9.166624,Reef
5496,9.327456,Reef
5497,9.908672,Reef
5498,9.664416,Reef
5499,9.917184,Reef
5500,9.516416,Reef
5501,9.69168,Reef
5502,9.623392,Reef
5503,9.606048,Reef
5504,9.479904,Reef
5505,9.846816,Reef
5506,9.357344,Reef
5507,10.025792,Reef
5508,9.27792,Reef
5509,10.012736,Reef
5510,9.973952,Reef
5511,9.401344,Reef
5512,9.247392,Reef
5513,9.988256,Reef
5514,9.959552,Reef
5515,9.752064,Reef
5516,10.373344,Reef
5517,10.12128,Reef
5518,9.392032,Reef
5519,9.787648,Reef
5520,9.902016,Reef
5521,9.556256,Reef
5522,10.295264,Reef
5523,9.794368,Reef
5524,10.269952,Reef
5525,10.31792,Reef
5526,10.705856,Reef
5527,11.126176,Reef
5528,10.673856,Reef
5529,10.702656,Reef
5530,11.403616,Reef
5531,10.426464,Reef
5532,10.498368,Reef
5533,9.974112,Reef
5534,10.46448,Reef
5535,10.613152,Reef
5536,10.847008,Reef
5537,10.447136,Reef
5538,10.369504,Reef
5539,10.184352,Reef
5540,10.970016,Reef
5541,10.592192,Reef
5542,10.666176,Reef
5543,10.455328,Reef
5544,10.618336,Reef
5545,10.326656,Reef
5546,10.661056,Reef
5547,10.948352,Reef
5548,10.47824,Reef
5549,10.033856,Reef
5550,10.160672,Reef
5551,10.516416,Reef
5552,10.240288,Reef
5553,10.929056,Reef
5554,10.61216,Reef
5555,10.223872,Reef
5556,10.454464,Reef
5557,10.090976,Reef
5558,10.084064,Reef
5559,10.250144,Reef
5560,10.2096,Reef
5561,11.028224,Reef
5562,10.299104,Reef
5563,9.92592,Reef
5564,10.242656,Reef
5565,10.087936,Reef
5566,10.109376,Reef
5567,10.639872,Reef
5568,9.846848,Reef
5569,9.93824,Reef
5570,10.458048,Reef
5571,10.27264,Reef
5572,10.604768,Reef
5573,10.297952,Reef
5574,10.33056,Reef
5575,10.220512,Reef
5576,10.80368,Reef
5577,10.598144,Reef
5578,10.529088,Reef
5579,11.554784,Reef
5580,10.83936,Reef
5581,11.286144,Reef
5582,10.780032,Reef
5583,11.25232,Reef
5584,11.16224,Reef
5585,10.983296,Reef
5586,12.077952,Reef
5587,10.66432,Reef
5588,10.979104,Reef
5589,11.500992,Reef
5590,11.460544,Reef
5591,10.458432,Reef
5592,11.162976,Reef
5593,11.364448,Reef
5594,10.526368,Reef
5595,11.567776,Reef
5596,10.485632,Reef
5597,10.13616,Reef
5598,11.725344,Reef
5599,11.077792,Reef
5600,10.179072,Reef
5601,10.257344,Reef
5602,10.752064,Reef
5603,10.840192,Reef
5604,11.573216,Reef
5605,10.019808,Reef
5606,11.137984,Reef
5607,10.351552,Reef
5608,11.539904,Reef
5609,10.608768,Reef
5610,10.780416,Reef
5611,10.709504,Reef
5612,11.942432,Reef
5613,12.018496,Reef
5614,12.069664,Reef
5615,11.595904,Reef
5616,11.133824,Reef
5617,11.609856,Reef
5618,11.277952,Reef
5619,11.386976,Reef
5620,11.50512,Reef
5621,10.843616,Reef
5622,10.704032,Reef
5623,9.96032,Reef
5624,10.716224,Reef
5625,10.918848,Reef
5626,10.182144,Reef
5627,10.469888,Reef
5628,10.467776,Reef
5629,11.304096,Reef
5630,9.999648,Reef
5631,9.72272,Reef
5632,10.337728,Reef
5633,10.84128,Reef
5634,10.619424,Reef
5635,11.117504,Reef
5636,11.273888,Reef
5637,10.829632,Reef
5638,10.8824,Reef
5639,11.124224,Reef
5640,11.45008,Reef
5641,10.713952,Reef
5642,11.109248,Reef
5643,11.920096,Reef
5644,11.82208,Reef
5645,11.735264,Reef
5646,12.083712,Reef
5647,11.647296,Reef
5648,12.2232,Reef
5649,11.44912,Reef
5650,12.008064,Reef
5651,12.3248,Reef
5652,12.08688,Reef
5653,11.16256,Reef
5654,11.927968,Reef
5655,11.855008,Reef
5656,11.867744,Reef
5657,12.616928,Reef
5658,10.818592,Reef
5659,11.287136,Reef
5660,12.163456,Reef
5661,11.2992,Reef
5662,11.843328,Reef
5663,11.96976,Reef
5664,11.864768,Reef
5665,11.820896,Reef
5666,12.294432,Reef
5667,12.343264,Reef
5668,12.682048,Reef
5669,11.465856,Reef
5670,12.318368,Reef
5671,11.288224,Reef
5672,11.186944,Reef
5673,11.904448,Reef
5674,11.908096,Reef
5675,11.467904,Reef
5676,12.096288,Reef
5677,11.686176,Reef
5678,11.084672,Reef
5679,10.808864,Reef
5680,11.761088,Reef
5681,12.030944,Reef
5682,11.791456,Reef
5683,11.186976,Reef
5684,12.155776,Reef
5685,11.743392,Reef
5686,11.764768,Reef
5687,12.1216,Reef
5688,12.162848,Reef
5689,11.852864,Reef
5690,11.914752,Reef
5691,13.137792,Reef
5692,12.263392,Reef
5693,11.619008,Reef
5694,11.87936,Reef
5695,11.279776,Reef
5696,11.340864,Reef
5697,11.198656,Reef
5698,12.027584,Reef
5699,11.416928,Reef
5700,11.46096,Reef
5701,12.002592,Reef
5702,12.129472,Reef
5703,12.617856,Reef
5704,11.613312,Reef
5705,11.505152,Reef
5706,11.072096,Reef
5707,11.124544,Reef
5708,11.713952,Reef
5709,11.86704,Reef
5710,12.100512,Reef
5711,12.0704,Reef
5712,12.622592,Reef
5713,11.6336,Reef
5714,10.812448,Reef
5715,11.484256,Reef
5716,11.064288,Reef
5717,11.44624,Reef
5718,11.08432,Reef
5719,11.2904,Reef
5720,11.302464,Reef
5721,11.219136,Reef
5722,10.818368,Reef
5723,11.121632,Reef
5724,10.916928,Reef
5725,10.601792,Reef
5726,10.860992,Reef
5727,10.638496,Reef
5728,11.520224,Reef
5729,10.43296,Reef
5730,10.787168,Reef
5731,11.093088,Reef
5732,10.690048,Reef
5733,10.706208,Reef
5734,11.088352,Reef
5735,11.449504,Reef
5736,11.39824,Reef
5737,11.235296,Reef
5738,10.56192,Reef
5739,11.133312,Reef
5740,11.016352,Reef
5741,10.640128,Reef
5742,11.278848,Reef
5743,11.388576,Reef
5744,11.057376,Reef
5745,12.015008,Reef
5746,12.274624,Reef
5747,12.435808,Reef
5748,12.291904,Reef
5749,12.207744,Reef
5750,12.408896,Reef
5751,12.331488,Reef
5752,11.706656,Reef
5753,12.660672,Reef
5754,12.213056,Reef
5755,12.230176,Reef
5756,11.885952,Reef
5757,11.576544,Reef
5758,11.96496,Reef
5759,12.502336,Reef
5760,13.062816,Reef
5761,12.026048,Reef
5762,12.435424,Reef
5763,11.759616,Reef
5764,12.174496,Reef
5765,11.500896,Reef
5766,11.9464,Reef
5767,11.636256,Reef
5768,11.694016,Reef
5769,12.719072,Reef
5770,12.57776,Reef
5771,12.354144,Reef
5772,12.359232,Reef
5773,12.484032,Reef
5774,12.831616,Reef
5775,12.420832,Reef
5776,13.027392,Reef
5777,12.564288,Reef
5778,11.946272,Reef
5779,11.668064,Reef
5780,10.661184,Reef
5781,10.639328,Reef
5782,10.657888,Reef
5783,10.581696,Reef
5784,10.808896,Reef
5785,10.651552,Reef
5786,10.523104,Reef
5787,10.594912,Reef
5788,10.4816,Reef
